document_id;range_from;range_to;sequence_size;qm_size;em_size;ner_person;ner_organization;ner_country;sentiment;polarity;subjectivity;readability;loaded_language;sadness;joy;fear;disgust;anger
697063039;1375;1413;38.00;0;0;;;;2.00;0.60;0.9;15.64;0;0.210014;0.010559;0.248732;0.022916;0.684342
697063039;1824;1853;29.00;0;0;;;;2.00;0.00;0;-50.02;0;0.150835;0.318641;0.208042;0.06268;0.07348
697063039;115;120;5.00;0;0;;;;2.00;0.00;0;121.22;0;0;0;0;0;0
697063039;142;152;10.00;0;0;;;;1.00;0.00;0;-132.59;0;0;0;0;0;0
697063039;1226;1346;120.00;0;0;;;;2.00;0.00;0.5;41.7;0;0.291634;0.033334;0.300404;0.301118;0.082545
697444415;512;539;27.00;0;0;;;;2.00;-1.00;1;50.5;0;0.494466;0.05207;0.118888;0.414118;0.159451
697444415;1471;1598;127.00;0;0;he;;;2.00;0.00;0;88.4;0;0.142092;0.0919;0.094282;0.486952;0.330862
697444415;2815;2860;45.00;0;0;;;;3.00;0.40;0.9;30.53;0;0.182269;0.326363;0.167575;0.146895;0.124391
697444415;2959;3024;65.00;0;0;;;;2.00;0.00;0.1;68.77;0;0.204958;0.417896;0.246887;0.043717;0.087436
697454736;8030;8056;26.00;0;0;Francis;;;2.00;0.00;0;75.88;0;0.148831;0.179551;0.091248;0.074744;0.088473
697454736;599;752;153.00;0;0;Ferrara, his;;;1.50;0.00;0;74.69;0;0.131485;0.477223;0.090388;0.034243;0.086401
697454736;3216;3400;184.00;0;0;Francis, he;;;3.00;0.26;0.44;61.33;0;0.115056;0.635793;0.098326;0.074359;0.123806
697454736;4856;5045;189.00;0;0;his, Fastiggi, Buttiglione;;;3.00;-0.06;0.31;78.59;0;0.477151;0.228103;0.098011;0.089183;0.311009
697454736;7080;7178;98.00;0;0;;;;1.00;0.20;0.72;38.32;0;0.547057;0.044301;0.096109;0.214813;0.341639
697454736;7417;7446;29.00;0;0;;;;3.00;0.00;0.5;116.15;0;0.135765;0.511305;0.068445;0.025026;0.024359
697454736;8140;8197;57.00;0;0;;;;3.00;0.00;0.37;110.06;0;0.131014;0.471723;0.101317;0.033076;0.021321
697454736;8793;8976;183.00;0;0;He, he;;;1.00;-0.35;0.45;47.46;0;0.519887;0.087272;0.206016;0.121807;0.261687
697454736;9555;9693;138.00;0;0;;;;1.00;0.05;0.39;54.56;0;0.130558;0.317833;0.08587;0.170858;0.249649
697454736;10671;10952;281.00;1;0;Ferrara, Pope Francis, him;Church;;1.00;-0.06;0.18;80.31;0;0.217856;0.138371;0.114811;0.32179;0.400694
697454736;11963;12027;64.00;0;0;Fastiggi;;;1.00;-0.50;1;21. Jun;0;0.151045;0.224219;0.126955;0.049419;0.092051
697454736;12492;12645;153.00;0;0;;;;0.00;0.00;0;0.42;0;0.182609;0.190231;0.062274;0.045761;0.097454
697454736;12874;13040;166.00;0;0;Fastiggi, he;;;1.00;0.04;0.48;50.33;0;0.242539;0.120762;0.535442;0.156529;0.198291
697454736;7761;7777;16.00;0;0;;;;2.00;0.00;0;119.19;0;0.46774;0.070434;0.0858;0.046132;0.278065
697454736;10597;10632;35.00;0;0;;Leviathan Church;;2.00;0.00;0;99.23;0;0.222726;0.150863;0.51879;0.250403;0.112568
697472447;3600;3641;41.00;1;0;;;;2.00;0.25;0.25;80.28;0;0.188645;0.209789;0.046211;0.096593;0.137199
697472447;2430;2530;100.00;0;0;;FBI;;1.00;0.04;0.47;38.32;0;0.26112;0.073271;0.116487;0.49547;0.325094
697472447;3397;3460;63.00;1;0;;;;1.00;0.12;0.75;68.77;0;0.274128;0.248993;0.143853;0.130372;0.094917
697959084;2647;2665;18.00;0;0;;;;2.00;0.10;0.64;34.59;0;0.748192;0.073746;0.163082;0.094202;0.100586
697959084;128;157;29.00;0;0;;;;3.00;0.50;1;-50.02;0;0.127452;0.052932;0.088353;0.0699;0.085022
697959084;1688;1792;104.00;0;0;;FBI;;1.00;-0.08;0.17;69.11;0;0.300677;0.022362;0.204528;0.548917;0.256176
697959084;2783;2857;74.00;0;0;;;;1.00;0.00;0.25;42.38;0;0.598034;0.035404;0.045849;0.277046;0.333779
697959084;2914;2988;74.00;1;0;;;;2.00;0.00;0.55;65.73;0;0.199869;0.15081;0.086692;0.162241;0.406165
697996062;94;108;14.00;0;0;;;;2.00;-0.17;0.07;77.91;0;0;0;0;0;0
697996062;427;469;42.00;0;0;;;;3.00;0.00;0;38.99;0;0.201979;0.263839;0.136045;0.067886;0.11664
698018235;1659;1883;224.00;0;0;;;;2.00;0.00;0;27.49;0;0.413819;0.104544;0.237194;0.141528;0.357488
698018235;2917;3002;85.00;0;0;;;;1.00;-0.27;0.3;56.42;0;0.605202;0.014635;0.077013;0.198458;0.404891
698018235;305;335;30.00;0;0;;;;1.00;-0.80;0.9;08. Feb;0;0.197193;0.011022;0.081473;0.324088;0.700977
698018235;555;581;26.00;0;0;;BDS;;1.00;-0.80;0.9;50.5;0;0.071206;0.004181;0.041332;0.249587;0.739658
698018235;657;688;31.00;0;0;;;;2.00;0.00;0;83.32;0;0.06957;0.010949;0.173268;0.517532;0.595518
698018235;641;652;11.00;0;0;;;;2.00;0.00;0;-47.99;0;0;0;0;0;0
698018235;976;1049;73.00;0;0;;EU;US;2.00;0.00;0.12;89.75;0;0.383353;0.084798;0.330995;0.191921;0.226217
698018235;1482;1493;11.00;0;0;;;;2.00;0.00;0;-132.59;0;0;0;0;0;0
698018235;3514;3649;135.00;0;0;;New York Times;;2.00;0.21;0.32;70.47;0;0.414809;0.154673;0.261118;0.075214;0.17684
698018235;3623;3651;28.00;0;0;;;;3.00;0.00;0;100.24;0;0.3534;0.077426;0.366055;0.107707;0.20707
698018235;1910;1920;10.00;0;0;;;;2.00;0.00;0;-132.59;0;0;0;0;0;0
698018235;2132;2410;278.00;0;0;;;;1.00;0.08;0.31;Mar 47;0;0.441421;0.100564;0.126892;0.188713;0.249683
698018235;2431;2460;29.00;0;0;;;;1.00;0.00;0;33.58;0;0.151545;0.174219;0.093654;0.072945;0.08686
698018235;2723;2731;8.00;0;0;;;;2.00;0.00;0;-47.99;0;0;0;0;0;0
698018235;3283;3380;97.00;0;0;;;;1.00;-0.03;0.07;38.32;0;0.302667;0.030636;0.393432;0.387408;0.083984
698092698;306;327;21.00;0;0;;;;2.00;0.00;0;-133.6;0;0.366082;0.116491;0.092479;0.100946;0.212386
698092698;577;694;117.00;2;0;;FBI;;2.00;0.20;0.3;85.69;0;0.169626;0.078536;0.196168;0.313059;0.2873
698092698;694;784;90.00;0;0;his;FBI;;1.00;0.00;0.5;72.16;0;0.070595;0.028937;0.116137;0.364393;0.411537
698092698;1997;2029;32.00;0;0;;;;2.00;0.00;0;90.77;0;0.147881;0.102251;0.021261;0.048915;0.05065
698092698;353;372;19.00;1;0;;;;2.00;0.20;0.3;92.8;0;0;0;0;0;0
698092698;2393;2454;61.00;0;0;;;;2.00;0.00;0.5;45.42;0;0.189436;0.145261;0.008422;0.113763;0.021607
698092698;5882;5949;67.00;0;0;;;;1.00;0.00;0.12;20. Apr;0;0.480607;0.184697;0.063544;0.048346;0.200059
698503276;7295;7302;7.00;0;0;;;;2.00;0.00;0;-47.99;0;0;0;0;0;0
698503276;1057;1084;27.00;0;0;;;;1.00;0.10;0.44;99.23;0;0.451967;0.02551;0.174514;0.239417;0.312802
698503276;1169;1228;59.00;0;0;;;;1.00;0.00;0;52.87;0;0.248765;0.223058;0.132396;0.046846;0.307875
698503276;1272;1302;30.00;0;0;;;;3.00;0.00;0;49.48;0;0.373025;0.01981;0.055037;0.582162;0.256084
698503276;1303;1403;100.00;0;0;Obama;;;1.00;0.00;0;55.24;0;0.281197;0.0523;0.261659;0.31174;0.266294
698503276;1404;1457;53.00;0;0;Obama;;;2.00;0.00;0;29.52;0;0.364789;0.027909;0.047442;0.569802;0.245649
698503276;3107;3132;25.00;0;0;;;Israel;2.00;0.00;0;100.24;0;0.283629;0.048682;0.115434;0.431213;0.083885
698503276;4539;4560;21.00;0;0;;;;1.00;0.00;0;75.88;0;0.3484;0.013612;0.110367;0.311207;0.534298
698503276;6447;6488;41.00;0;0;Obama;;;1.00;0.00;0;48.47;0;0.326662;0.033362;0.073727;0.304585;0.370004
698503276;8730;8957;227.00;0;0;;Congress, US Administration;US, Iran;1.00;0.00;0.5;25.46;0;0.160155;0.095137;0.21352;0.21676;0.184416
698503276;177;200;23.00;0;0;;;;1.00;-0.70;0.8;Sep 21;0;0.158918;0.066704;0.388995;0.066671;0.430858
698503276;4612;4630;18.00;0;0;;;;1.00;0.00;0;-6.7;0;0.380907;0.060646;0.033108;0.225456;0.444286
698503276;6946;6983;37.00;0;0;;;;2.00;-0.16;0.29;114.12;0;0.232955;0.10722;0.262262;0.209499;0.48513
698503276;7332;7348;16.00;0;0;;;;1.00;0.00;0;35.61;0;0.151545;0.174219;0.093654;0.072945;0.08686
698503276;7932;8166;234.00;0;0;Trump;;Iran, North Korea;1.00;-0.20;0.36;40.35;0;0.557565;0.13223;0.157144;0.18253;0.149455
698503276;9024;9281;257.00;0;0;Neville Chamberlain, Adolf Hitler, Edouard Daladier;Munich Pact;;1.00;-0.12;0.25;41.37;0;0.555862;0.242597;0.104905;0.084448;0.045916
698719689;190;321;131.00;0;0;;;;1.00;0.32;0.57;56.59;0;0.241518;0.213307;0.502413;0.025211;0.132275
698719689;1440;1449;9.00;0;0;;;;2.00;-0.12;1;-47.99;0;0;0;0;0;0
698719689;131;144;13.00;0;0;;;;2.00;0.60;0.9;-132.59;0;0;0;0;0;0
698719689;1542;1611;69.00;0;0;;;;1.00;0.25;0.65;51.85;0;0.144689;0.772938;0.031773;0.010008;0.006195
698719689;2324;2335;11.00;0;0;;;;1.00;-0.17;0.43;120.21;0;0;0;0;0;0
698780559;733;764;31.00;0;0;;;;2.00;0.00;0.07;90.77;0;0.320679;0.190898;0.048021;0.225455;0.396517
698780559;458;627;169.00;0;0;His;;;1.00;-0.09;0.39;51.52;0;0.362177;0.007181;0.202007;0.509117;0.212587
698780559;337;372;35.00;0;0;;;;2.00;-0.20;0.93;15.64;0;0.117947;0.189036;0.124747;0.090478;0.078476
698780559;60;95;35.00;0;0;;;;2.00;-0.20;0.93;15.64;0;0.103845;0.228412;0.108627;0.09667;0.086838
698780559;1908;1932;24.00;0;0;;;;2.00;-0.40;0.85;50.5;0;0.117947;0.189036;0.124747;0.090478;0.078476
698780559;2364;2399;35.00;0;0;;;;2.00;-0.60;1;56.93;0;0.519165;0.209785;0.05045;0.039863;0.111348
699142854;2181;2247;66.00;0;0;;;Iran, US;2.00;0.00;0;27.49;0;0.222863;0.013087;0.698778;0.253599;0.072691
699142854;7160;7228;68.00;0;0;;;US;1.00;0.10;0.2;49.82;0;0.368455;0.185218;0.259521;0.047516;0.104629
699142854;692;708;16.00;0;0;;;;2.00;0.00;0;35.61;0;0;0;0;0;0
699142854;930;982;52.00;0;0;;;Iran, America;2.00;-0.05;0.4;71.82;0;0.425268;0.032725;0.138247;0.419631;0.142064
699142854;1013;1040;27.00;0;0;;;;1.00;0.00;0;92.8;0;0.186563;0.013644;0.651552;0.223392;0.181771
699142854;1041;1102;61.00;0;0;Trump;;Iran, America;2.00;0.00;0;86.71;0;0.448534;0.020703;0.097381;0.508148;0.189682
699142854;1596;1621;25.00;0;0;;;;2.00;0.00;0;Sep 21;0;0.314626;0.026559;0.361324;0.269654;0.08536
699142854;3149;3218;69.00;0;0;;;US;1.00;0.00;0;60.31;0;0.149281;0.089445;0.151055;0.216016;0.45645
699142854;4131;4276;145.00;0;0;his;;;1.00;0.00;0.86;47.12;0;0.14976;0.20777;0.183039;0.015003;0.011972
699142854;4889;4906;17.00;0;0;;;;1.00;-0.35;0.53;59.97;0;0.207517;0.006356;0.171008;0.654979;0.334695
699142854;7574;7602;28.00;0;0;;;;2.00;0.50;0.5;33.58;0;0.397777;0.100543;0.024796;0.495896;0.06178
699142854;1402;1429;27.00;0;0;;;;2.00;0.00;0;-24.64;0;0.151545;0.174219;0.093654;0.072945;0.08686
699142854;2548;2585;37.00;0;0;;;;2.00;0.00;0;-51.03;0;0.151545;0.166774;0.117111;0.072945;0.122406
699142854;6974;6981;7.00;0;0;;;;3.00;0.00;0;120.21;0;0;0;0;0;0
699142854;7069;7083;14.00;0;0;;;;2.00;0.00;0;119.19;0;0;0;0;0;0
699142854;7018;7034;16.00;0;0;;;;2.00;-0.20;0;93.81;0;0.916667;0;0.931034;0;0.931034
699142854;6934;6952;18.00;0;0;;;;2.00;-0.20;0;93.81;0;0.243216;0.092536;0.104254;0.048915;0.718337
699142854;8894;8973;79.00;0;0;Trump;;;1.00;-0.50;0.3;33.92;0;0.697553;0.008577;0.286506;0.121075;0.21439
699291100;640;646;6.00;0;0;;;;2.00;0.00;0;36.62;0;0;0;0;0;0
699291100;15;25;10.00;0;0;;;;2.00;0.00;0;36.62;0;0;0;0;0;0
699291100;3420;3430;10.00;0;0;;;;2.00;0.00;0;36.62;0;0;0;0;0;0
699291100;3829;3839;10.00;0;0;;;;2.00;0.00;0;36.62;0;0;0;0;0;0
699291100;4424;4434;10.00;0;0;;;;2.00;0.00;0;36.62;0;0;0;0;0;0
699291100;4836;4846;10.00;0;0;;;;2.00;0.00;0;36.62;0;0;0;0;0;0
699291100;4985;4992;7.00;0;0;;;;2.00;0.00;0;121.22;0;0;0;0;0;0
699291100;200;218;18.00;0;0;;;;1.00;0.21;0.43;59.97;0;0.715573;0.015359;0.117933;0.131413;0.260399
699291100;4816;4830;14.00;0;0;;;;2.00;-0.20;0.7;35.61;0;0.135121;0.058833;0.189744;0.138415;0.249096
699478811;2175;2291;116.00;0;0;;;Iran, U.S.;1.00;0.20;0.3;53.21;0;0.191287;0.026122;0.439567;0.36109;0.280508
699478811;4836;4889;53.00;0;0;;;;2.00;0.00;0;-10.76;0;0.091367;0.103299;0.243394;0.120759;0.519105
699478811;5692;5762;70.00;0;0;;;North Korea;2.00;0.00;0;74.19;0;0.103048;0.14834;0.257196;0.051039;0.121906
699478811;7653;7694;41.00;0;0;;;;3.00;0.44;0.69;88.74;0;0.050898;0.876452;0.015873;0.006728;0.014253
699478811;190;356;166.00;0;0;;Revolutionary Guard;United States;1.00;0.05;0.2;51.52;0;0.376026;0.020938;0.571765;0.164611;0.177604
699478811;447;487;40.00;0;0;;;;1.00;-0.30;0.5;14.63;0;0.274427;0.016464;0.063702;0.563586;0.320603
699478811;3410;3556;146.00;0;0;;ISIS, Hezbollah;Iran;1.00;0.00;0;71.48;0;0.411631;0.0079;0.322623;0.401052;0.223804
699478811;4494;4510;16.00;0;0;;;;2.00;0.00;0;-6.7;0;0.202743;0.199181;0.190268;0.160731;0.28198
699478811;6742;6759;17.00;0;0;;;;2.00;0.00;0;35.61;0;0.071406;0.434656;0.238358;0.338778;0.035468
699478811;8519;8558;39.00;0;0;;;;2.00;-0.20;0.27;104.64;0;0.288925;0.088968;0.319567;0.151399;0.442418
699478811;2060;2120;60.00;0;0;;;U.S.;1.00;0.00;0;85.69;0;0.082536;0.035701;0.728295;0.068394;0.100396
699478811;2886;3064;178.00;0;0;Assad;;Iran, Israel, U.S.;1.00;0.00;1;56.93;0;0.20647;0.069469;0.639316;0.154631;0.08546
699478811;4890;4925;35.00;0;0;;;;1.00;0.00;0;73.85;0;0.321808;0.137731;0.091175;0.1151;0.208248
699478811;5511;5555;44.00;0;0;;;;1.00;0.50;0.5;31.55;0;0.220619;0.075647;0.188119;0.222313;0.217757
699478811;5784;5878;94.00;1;0;;;Iran, North Korea;1.50;-0.25;0.51;77.57;0;0.39961;0.017326;0.145773;0.208663;0.154518
699478811;7155;7173;18.00;0;0;;;;3.00;0.00;0;92.8;0;0;0;0;0;0
699478811;8029;8168;139.00;0;0;;;Iran, North Korea;1.00;0.00;0.75;63.02;0;0.264141;0.070526;0.320049;0.150632;0.317191
700387229;24;34;10.00;0;0;;;;2.00;0.16;0.54;120.21;0;0;0;0;0;0
700387229;37;51;14.00;0;0;;;;2.00;0.50;0.5;118.18;0;0.062184;0.123029;0.068795;0.036448;0.056056
700387229;242;259;17.00;0;0;;;;2.00;0.50;0.5;92.8;0;0.068237;0.108768;0.077607;0.036072;0.052489
700387229;394;425;31.00;0;0;;;;2.00;0.00;0;49.48;0;0.303912;0.198334;0.091948;0.158815;0.058683
700387229;435;450;15.00;0;0;;;;2.00;0.50;0.5;118.18;0;0.068237;0.108768;0.077607;0.036072;0.052489
700387229;763;782;19.00;0;0;;;;2.00;-0.05;0.7;59.97;0;0.312296;0.042679;0.697714;0.072393;0.106417
700387229;1123;1133;10.00;0;0;;;;3.00;0.16;0.54;120.21;0;0;0;0;0;0
700387229;925;966;41.00;0;0;;;;3.00;0.00;0;87.72;0;0.171112;0.358359;0.07118;0.055571;0.054474
700387229;1303;1321;18.00;0;0;;;;2.00;0.50;0.5;59.97;0;0.019637;0.087813;0.077307;0.024663;0.038476
700387229;2201;2211;10.00;0;0;;;;3.00;0.90;0.9;-132.59;0;0;0;0;0;0
700387229;2948;3028;80.00;0;0;;;;1.00;-0.03;0.2;80.62;0;0.320276;0.362066;0.215165;0.124946;0.022187
700387229;3136;3165;29.00;0;0;;;Madagascar;1.00;0.50;0.5;90.77;0;0.066185;0.112632;0.074866;0.036143;0.054042
700387229;2761;2818;57.00;0;0;;;;2.00;0.60;0.9;61.33;0;0.49369;0.212288;0.157071;0.181525;0.156165
700461600;717;761;44.00;0;0;;;;1.00;-0.20;0.4;80.28;0;0.352203;0.141243;0.460185;0.11222;0.138427
700461600;1547;1747;200.00;2;0;Haider al-Abadi;;Iran;1.50;0.00;0;86.03;0;0.078521;0.012821;0.154847;0.505207;0.418717
700461600;2352;2498;146.00;2;0;Assad, his;;Syria, Iraq;2.00;0.00;0;81.63;0;0.495134;0.020672;0.256597;0.070003;0.324471
700461600;2805;2869;64.00;0;0;;;Niger, U.S.;1.00;0.05;0.35;68.77;0;0.268567;0.291098;0.158468;0.121793;0.076075
700461600;2726;2789;63.00;1;0;;;U.S.;1.00;0.00;0.25;68.77;0;0.338689;0.0299;0.104638;0.486639;0.204062
700461600;3073;3257;184.00;0;0;;PKK, NATO;Turkey, Syria, U.S.;1.00;0.00;0;39;0;0.549322;0.022962;0.234161;0.254656;0.199025
700461600;3549;3559;10.00;0;0;;;;2.00;0.00;0;-47.99;0;0;0;0;0;0
700461600;3963;4082;119.00;0;0;;;Syria, United States;1.00;0.00;0.5;67.08;0;0.216251;0.212954;0.314017;0.131154;0.160673
700461600;4210;4441;231.00;0;0;;;Syria, Iraq, U.S., United States;0.00;0.12;0.54;31.89;0;0.262184;0.013087;0.65565;0.301423;0.118781
700461600;2318;2351;33.00;1;0;;;;1.00;0.30;0.4;48.47;0;0.063808;0.682415;0.003926;0.168994;0.058551
700461600;4510;4530;20.00;0;0;;;;2.00;0.00;0;-49;0;0.110173;0.310335;0.084193;0.161259;0.133774
700461600;4657;4710;53.00;0;0;Bush II, he;;;2.00;0.00;0;85.69;0;0.095472;0.554287;0.177511;0.032853;0.039776
700551604;5659;5820;161.00;0;0;;;;1.00;0.70;0.6;36.63;0;0.108766;0.208265;0.167028;0.573832;0.186313
700551604;1881;2029;148.00;0;0;Trump;CIA;;2.00;-0.07;0.27;59.98;0;0.213045;0.281369;0.02458;0.237649;0.125014
700551604;2735;2777;42.00;0;0;;;;2.00;0.25;0.75;14.63;0;0.172049;0.601687;0.009584;0.194062;0.080334
700551604;3068;3179;111.00;1;0;;CIA;;1.50;0.20;0.2;61.67;0;0.320507;0.135416;0.20548;0.092456;0.446479
700551604;3209;3233;24.00;0;0;;;;2.00;-0.12;1;Sep 21;0;0.151545;0.174219;0.093654;0.072945;0.08686
700551604;3383;3404;21.00;0;0;;;;2.00;0.20;0.9;-133.6;0;0.052379;0.382236;0.025107;0.50266;0.136923
700551604;5322;5341;19.00;0;0;;;;2.00;0.00;0;-49;0;0.088578;0.078484;0.145676;0.162869;0.246198
700551604;6897;6916;19.00;0;0;;;;1.00;-1.00;1;-6.7;0;0.189226;0.121873;0.152239;0.273316;0.277644
700551604;1657;1686;29.00;0;0;;;;3.00;0.00;0;59.97;0;0.073097;0.715876;0.06369;0.005531;0.048274
700551604;2034;2150;116.00;0;0;Trump, he;CIA;;1.00;-0.20;0.55;74.53;0;0.437838;0.038435;0.1573;0.242821;0.274792
700551604;2566;2610;44.00;0;0;;;;3.00;0.13;0.83;64.37;0;0.098007;0.600291;0.082725;0.058691;0.103102
700551604;2830;2880;50.00;0;0;;;United States;2.00;0.00;0;79.26;0;0.28666;0.403207;0.220516;0.041376;0.01638
700551604;2894;2956;62.00;0;0;;;;2.00;0.00;0;44.41;0;0.27443;0.045345;0.146221;0.120994;0.354938
700551604;3326;3365;39.00;0;0;;;;2.00;0.00;0.3;48.47;0;0.701693;0.047997;0.151802;0.211924;0.083351
700551604;4462;4524;62.00;0;0;;;;2.00;-0.33;0.67;20. Apr;0;0.164244;0.05949;0.222091;0.307914;0.193311
700551604;4686;4699;13.00;0;0;;;;2.00;0.00;0;77.91;0;0.211452;0.250476;0.084219;0.119554;0.093075
700551604;5977;6097;120.00;0;0;Oswald, he;;;1.00;0.21;0.57;79.94;0;0.044241;0.391623;0.076925;0.062114;0.221174
700551604;7425;7513;88.00;0;0;Kennedy;CIA;;3.00;0.00;0.5;65.73;0;0.157072;0.111442;0.108121;0.143774;0.22799
700551604;7547;7631;84.00;0;0;;;;1.00;0.00;0.3;Sep 55;0;0.728099;0.056429;0.069619;0.269556;0.080858
700551604;7694;7798;104.00;0;0;;;;3.00;0.00;0;69.11;0;0.499183;0.054508;0.084645;0.239379;0.11921
700551604;8615;8673;58.00;0;0;;CIA;;2.00;0.00;0.5;53.88;0;0.404138;0.179739;0.07968;0.410575;0.141609
700551604;8924;8979;55.00;0;0;;;;2.00;0.00;0;61.33;0;0.216804;0.190598;0.123442;0.461096;0.100097
700551604;9219;9326;107.00;0;0;JFK;CIA;;2.00;-0.13;0.37;46.78;0;0.655325;0.210036;0.041547;0.163535;0.050775
700551604;3698;3735;37.00;0;0;;;U.S.;2.00;0.00;0;56.93;0;0.146174;0.069107;0.078307;0.328683;0.257178
700551604;5343;5410;67.00;0;0;;CIA;;2.00;0.00;0;59.3;0;0.202693;0.014067;0.13043;0.436312;0.482009
700662577;245;271;26.00;0;0;;;;3.00;0.10;0.4;50.5;0;0.270676;0.205547;0.407194;0.058838;0.057775
700662577;641;780;139.00;0;0;;;;3.00;0.25;0.33;75.71;0;0.146325;0.611536;0.172371;0.069359;0.089784
700662577;1385;1423;38.00;0;0;;;;2.00;0.00;0;-34.11;0;0.133835;0.230792;0.092445;0.112089;0.107977
700662577;1570;1765;195.00;0;0;;;;1.00;0.00;0;19.71;0;0.199584;0.434768;0.145687;0.044618;0.028816
700662577;2777;2813;36.00;0;0;;;;2.00;0.00;1;-1.29;0;0.206554;0.187029;0.039555;0.217928;0.260933
700662577;60;86;26.00;0;0;;;;2.00;0.10;0.4;50.5;0;0.25604;0.235652;0.386038;0.061924;0.062108
700662577;108;120;12.00;0;0;;;;1.00;-1.00;1;-217.19;1;0;0;0;0;0
700662577;1217;1228;11.00;0;0;;;;1.00;0.00;0;-217.19;0;0;0;0;0;0
700662577;1907;1984;77.00;0;0;;;;2.00;0.50;0.5;74.19;0;0.426144;0.039447;0.103475;0.370676;0.082519
700662577;3515;3530;15.00;0;0;;;;1.00;0.00;0;-6.7;0;0;0;0;0;0
701225819;177;187;10.00;0;0;;;;2.00;0.00;0;-47.99;0;0;0;0;0;0
701225819;2689;2694;5.00;0;0;;;;2.00;0.00;0;36.62;0;0;0;0;0;0
701225819;2787;2792;5.00;0;0;;;;2.00;0.00;0;36.62;0;0;0;0;0;0
701225819;2982;2991;9.00;0;0;;;;1.00;-0.55;1;121.22;0;0;0;0;0;0
701225819;77;99;22.00;0;0;;;;2.00;0.00;0;34.59;0;0.327596;0.475401;0.017685;0.020359;0.035373
701225819;996;1019;23.00;0;0;;;;2.00;0.00;0;34.59;0;0;0;0;0;0
701225819;2174;2182;8.00;0;0;;;;2.00;0.00;0;36.62;0;0;0;0;0;0
701225819;2616;2621;5.00;0;0;;;;2.00;0.00;0;36.62;0;0;0;0;0;0
701225819;2747;2752;5.00;0;0;;;;2.00;0.00;0;36.62;0;0;0;0;0;0
701225819;3787;3804;17.00;0;0;;;Israel;2.00;0.00;0;93.81;0;0.80623;0.004618;0.216053;0.136884;0.097757
701225819;3837;3860;23.00;0;0;;;;3.00;0.00;0;93.81;0;0.059211;0.039504;0.044175;0.860254;0.15811
701225819;4606;4636;30.00;0;0;;;;1.00;-0.05;0;89.75;0;0.088263;0.326636;0.08023;0.367942;0.238695
701225819;4720;4740;20.00;0;0;;;;2.00;0.00;0;93.81;0;0.061029;0.323794;0.062724;0.452385;0.256906
701225819;111;143;32.00;0;0;Ku Klux Klan;;;1.00;0.50;1;106.67;0;0.053242;0.693222;0.084003;0.016277;0.067049
701225819;305;313;8.00;0;0;;;;3.00;0.00;0;-47.99;0;0;0;0;0;0
701225819;1201;1299;98.00;0;0;his;;;1.00;0.00;0;71.14;0;0.317179;0.008231;0.184483;0.388718;0.479257
701225819;1493;1605;112.00;0;0;David Duke;;;2.00;0.07;0.1;38.32;0;0.104685;0.035367;0.079345;0.292647;0.714891
701225819;1572;1583;11.00;0;0;;;;2.00;0.00;0;-47.99;0;0;0;0;0;0.931034
701225819;1767;1771;4.00;0;0;;;;2.00;0.10;0.4;121.22;0;0;0;0;0;0
701225819;3309;3315;6.00;0;0;;;;1.00;-0.50;1;36.62;0;0;0;0;0;0
701225819;4268;4313;45.00;0;0;;;;3.00;0.40;0.43;38.99;0;0.082884;0.612014;0.137454;0.051638;0.011158
701225819;5914;5927;13.00;0;0;;;;2.00;0.00;0;-132.59;0;0;0;0;0;0
701225819;6102;6112;10.00;0;0;;;;2.00;-0.80;0.9;77.91;0;0;0;0;0;0
701225819;1872;1889;17.00;0;0;;;;2.00;0.00;0;-6.7;0;0.148831;0.1742;0.091248;0.106729;0.09917
701225819;1967;1987;20.00;0;1;;;;3.00;0.00;0;100.24;0;0.101894;0.595665;0.018841;0.15756;0.174987
701225819;2798;2811;13.00;0;0;;;;2.00;0.00;0;35.61;0;0;0;0;0;0
701299732;588;628;40.00;0;0;;;Madagascar;1.00;0.00;0;80.28;0;0.387188;0.056295;0.429554;0.090774;0.043315
701299732;1569;1600;31.00;0;0;;;;2.00;0.00;0;66.4;0;0.556068;0.080255;0.280983;0.050148;0.077799
701299732;2236;2327;91.00;0;0;;;;1.00;0.00;0.39;77.57;0;0.719393;0.018378;0.251997;0.175263;0.105636
701299732;101;114;13.00;0;0;;;;2.00;-0.17;0.43;120.21;0;0.727667;0.004192;0.23828;0.192112;0.140172
701299732;0;13;13.00;0;0;;;;2.00;0.00;0;77.91;0;0;0;0;0;0
701299732;60;80;20.00;0;0;;;;2.00;0.00;0;93.81;0;0.199023;0.249364;0.246182;0.084013;0.032001
701299732;244;299;55.00;0;0;;;;2.00;0.00;0;63.36;0;0.258254;0.096642;0.695775;0.04003;0.052478
701299732;638;655;17.00;0;0;;;;2.00;0.00;0;93.81;0;0.14827;0.313053;0.220874;0.056564;0.119541
701299732;1718;1735;17.00;0;0;;;;2.00;-0.10;0.6;35.61;0;0.202852;0.019825;0.75365;0.1364;0.144516
701299732;39;52;13.00;0;0;;;;2.00;-0.17;0.43;120.21;0;0.724878;0.004688;0.233699;0.196647;0.144107
701447437;50;93;43.00;0;0;;;;2.00;0.00;0;48.47;0;0.196724;0.648561;0.011555;0.182291;0.026783
701447437;189;211;22.00;0;0;;;;2.00;0.00;0;93.81;0;0.029689;0.90289;0.025376;0.008701;0.006002
