,0,1,2,sequence_size,qm_size,em_size,ner_person,ner_organization,ner_country,sentiment,keywords
252,697454736,10671,10952,281.0,1,0,"him, Ferrara, Pope Francis",Church,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
253,697454736,11963,12027,64.0,0,0,Fastiggi,,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
254,697454736,12492,12645,153.0,0,0,,,,0.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
255,697454736,12874,13040,166.0,0,0,"Fastiggi, he",,,1.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
256,697454736,7761,7777,16.0,0,0,,,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
257,697454736,10597,10632,35.0,0,0,,Leviathan Church,,2.0,"['pope', 'church', 'franci', 'bishop', 'cardin']"
258,697472447,3600,3641,41.0,1,0,,,,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
259,697472447,2430,2530,100.0,0,0,,FBI,,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
260,697472447,3397,3460,63.0,1,0,,,,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
261,697959084,2647,2665,18.0,0,0,,,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
262,697959084,128,157,29.0,0,0,,,,3.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
263,697959084,1688,1792,104.0,0,0,,FBI,,1.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
264,697959084,2783,2857,74.0,0,0,,,,1.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
265,697959084,2914,2988,74.0,1,0,,,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
266,697996062,94,108,14.0,0,0,,,,2.0,"['feder', 'trump', 'u', 's', 'north']"
267,697996062,427,469,42.0,0,0,,,,3.0,"['feder', 'trump', 'u', 's', 'north']"
268,698018235,1659,1883,224.0,0,0,,,,2.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
269,698018235,2917,3002,85.0,0,0,,,,1.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
270,698018235,305,335,30.0,0,0,,,,1.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
271,698018235,555,581,26.0,0,0,,BDS,,1.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
272,698018235,657,688,31.0,0,0,,,,2.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
273,698018235,641,652,11.0,0,0,,,,2.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
274,698018235,976,1049,73.0,0,0,,EU,US,2.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
275,698018235,1482,1493,11.0,0,0,,,,2.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
276,698018235,3514,3649,135.0,0,0,,New York Times,,2.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
277,698018235,3623,3651,28.0,0,0,,,,3.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
278,698018235,1910,1920,10.0,0,0,,,,2.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
279,698018235,2132,2410,278.0,0,0,,,,1.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
280,698018235,2431,2460,29.0,0,0,,,,1.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
281,698018235,2723,2731,8.0,0,0,,,,2.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
282,698018235,3283,3380,97.0,0,0,,,,1.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
283,698092698,306,327,21.0,0,0,,,,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
284,698092698,577,694,117.0,2,0,,FBI,,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
285,698092698,694,784,90.0,0,0,his,FBI,,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
286,698092698,1997,2029,32.0,0,0,,,,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
287,698092698,353,372,19.0,1,0,,,,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
288,698092698,2393,2454,61.0,0,0,,,,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
289,698092698,5882,5949,67.0,0,0,,,,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
290,698503276,7295,7302,7.0,0,0,,,,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
291,698503276,1057,1084,27.0,0,0,,,,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
292,698503276,1169,1228,59.0,0,0,,,,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
293,698503276,1272,1302,30.0,0,0,,,,3.0,"['iran', 'said', 'iranian', 'report', 'trump']"
294,698503276,1303,1403,100.0,0,0,Obama,,,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
295,698503276,1404,1457,53.0,0,0,Obama,,,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
296,698503276,3107,3132,25.0,0,0,,,Israel,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
297,698503276,4539,4560,21.0,0,0,,,,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
298,698503276,6447,6488,41.0,0,0,Obama,,,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
299,698503276,8730,8957,227.0,0,0,,"US Administration, Congress","Iran, US",1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
300,698503276,177,200,23.0,0,0,,,,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
301,698503276,4612,4630,18.0,0,0,,,,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
302,698503276,6946,6983,37.0,0,0,,,,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
303,698503276,7332,7348,16.0,0,0,,,,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
304,698503276,7932,8166,234.0,0,0,Trump,,"Iran, North Korea",1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
305,698503276,9024,9281,257.0,0,0,"Adolf Hitler, Neville Chamberlain, Edouard Daladier",Munich Pact,,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
306,698719689,190,321,131.0,0,0,,,,1.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
307,698719689,1440,1449,9.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
308,698719689,131,144,13.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
309,698719689,1542,1611,69.0,0,0,,,,1.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
310,698719689,2324,2335,11.0,0,0,,,,1.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
311,698780559,733,764,31.0,0,0,,,,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
312,698780559,458,627,169.0,0,0,His,,,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
313,698780559,337,372,35.0,0,0,,,,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
314,698780559,60,95,35.0,0,0,,,,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
315,698780559,1908,1932,24.0,0,0,,,,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
316,698780559,2364,2399,35.0,0,0,,,,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
317,699142854,2181,2247,66.0,0,0,,,"Iran, US",2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
318,699142854,7160,7228,68.0,0,0,,,US,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
319,699142854,692,708,16.0,0,0,,,,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
320,699142854,930,982,52.0,0,0,,,"Iran, America",2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
321,699142854,1013,1040,27.0,0,0,,,,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
322,699142854,1041,1102,61.0,0,0,Trump,,"Iran, America",2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
323,699142854,1596,1621,25.0,0,0,,,,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
324,699142854,3149,3218,69.0,0,0,,,US,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
325,699142854,4131,4276,145.0,0,0,his,,,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
326,699142854,4889,4906,17.0,0,0,,,,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
327,699142854,7574,7602,28.0,0,0,,,,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
328,699142854,1402,1429,27.0,0,0,,,,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
329,699142854,2548,2585,37.0,0,0,,,,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
330,699142854,6974,6981,7.0,0,0,,,,3.0,"['iran', 'said', 'iranian', 'report', 'trump']"
331,699142854,7069,7083,14.0,0,0,,,,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
332,699142854,7018,7034,16.0,0,0,,,,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
333,699142854,6934,6952,18.0,0,0,,,,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
334,699142854,8894,8973,79.0,0,0,Trump,,,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
335,699291100,640,646,6.0,0,0,,,,2.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
336,699291100,15,25,10.0,0,0,,,,2.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
337,699291100,3420,3430,10.0,0,0,,,,2.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
338,699291100,3829,3839,10.0,0,0,,,,2.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
339,699291100,4424,4434,10.0,0,0,,,,2.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
340,699291100,4836,4846,10.0,0,0,,,,2.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
341,699291100,4985,4992,7.0,0,0,,,,2.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
342,699291100,200,218,18.0,0,0,,,,1.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
343,699291100,4816,4830,14.0,0,0,,,,2.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
344,699478811,2175,2291,116.0,0,0,,,"Iran, U.S.",1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
345,699478811,4836,4889,53.0,0,0,,,,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
346,699478811,5692,5762,70.0,0,0,,,North Korea,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
347,699478811,7653,7694,41.0,0,0,,,,3.0,"['iran', 'said', 'iranian', 'report', 'trump']"
348,699478811,190,356,166.0,0,0,,Revolutionary Guard,United States,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
349,699478811,447,487,40.0,0,0,,,,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
350,699478811,3410,3556,146.0,0,0,,"Hezbollah, ISIS",Iran,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
351,699478811,4494,4510,16.0,0,0,,,,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
352,699478811,6742,6759,17.0,0,0,,,,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
353,699478811,8519,8558,39.0,0,0,,,,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
354,699478811,2060,2120,60.0,0,0,,,U.S.,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
355,699478811,2886,3064,178.0,0,0,Assad,,"Iran, Israel, U.S.",1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
356,699478811,4890,4925,35.0,0,0,,,,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
357,699478811,5511,5555,44.0,0,0,,,,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
358,699478811,5784,5878,94.0,1,0,,,"Iran, North Korea",1.5,"['iran', 'said', 'iranian', 'report', 'trump']"
359,699478811,7155,7173,18.0,0,0,,,,3.0,"['iran', 'said', 'iranian', 'report', 'trump']"
360,699478811,8029,8168,139.0,0,0,,,"Iran, North Korea",1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
361,700387229,24,34,10.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
362,700387229,37,51,14.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
363,700387229,242,259,17.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
364,700387229,394,425,31.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
365,700387229,435,450,15.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
366,700387229,763,782,19.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
367,700387229,1123,1133,10.0,0,0,,,,3.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
368,700387229,925,966,41.0,0,0,,,,3.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
369,700387229,1303,1321,18.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
370,700387229,2201,2211,10.0,0,0,,,,3.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
371,700387229,2948,3028,80.0,0,0,,,,1.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
372,700387229,3136,3165,29.0,0,0,,,Madagascar,1.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
373,700387229,2761,2818,57.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
374,700461600,717,761,44.0,0,0,,,,1.0,"['feder', 'trump', 'u', 's', 'north']"
375,700461600,1547,1747,200.0,2,0,Haider al-Abadi,,Iran,1.5,"['feder', 'trump', 'u', 's', 'north']"
376,700461600,2352,2498,146.0,2,0,"his, Assad",,"Syria, Iraq",2.0,"['feder', 'trump', 'u', 's', 'north']"
377,700461600,2805,2869,64.0,0,0,,,"Niger, U.S.",1.0,"['feder', 'trump', 'u', 's', 'north']"
378,700461600,2726,2789,63.0,1,0,,,U.S.,1.0,"['feder', 'trump', 'u', 's', 'north']"
379,700461600,3073,3257,184.0,0,0,,"PKK, NATO","Turkey, Syria, U.S.",1.0,"['feder', 'trump', 'u', 's', 'north']"
380,700461600,3549,3559,10.0,0,0,,,,2.0,"['feder', 'trump', 'u', 's', 'north']"
381,700461600,3963,4082,119.0,0,0,,,"United States, Syria",1.0,"['feder', 'trump', 'u', 's', 'north']"
382,700461600,4210,4441,231.0,0,0,,,"United States, Syria, U.S., Iraq",0.0,"['feder', 'trump', 'u', 's', 'north']"
383,700461600,2318,2351,33.0,1,0,,,,1.0,"['feder', 'trump', 'u', 's', 'north']"
384,700461600,4510,4530,20.0,0,0,,,,2.0,"['feder', 'trump', 'u', 's', 'north']"
385,700461600,4657,4710,53.0,0,0,"Bush II, he",,,2.0,"['feder', 'trump', 'u', 's', 'north']"
386,700551604,5659,5820,161.0,0,0,,,,1.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
387,700551604,1881,2029,148.0,0,0,Trump,CIA,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
388,700551604,2735,2777,42.0,0,0,,,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
389,700551604,3068,3179,111.0,1,0,,CIA,,1.5,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
390,700551604,3209,3233,24.0,0,0,,,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
391,700551604,3383,3404,21.0,0,0,,,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
392,700551604,5322,5341,19.0,0,0,,,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
393,700551604,6897,6916,19.0,0,0,,,,1.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
394,700551604,1657,1686,29.0,0,0,,,,3.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
395,700551604,2034,2150,116.0,0,0,"he, Trump",CIA,,1.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
396,700551604,2566,2610,44.0,0,0,,,,3.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
397,700551604,2830,2880,50.0,0,0,,,United States,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
398,700551604,2894,2956,62.0,0,0,,,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
399,700551604,3326,3365,39.0,0,0,,,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
400,700551604,4462,4524,62.0,0,0,,,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
401,700551604,4686,4699,13.0,0,0,,,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
402,700551604,5977,6097,120.0,0,0,"Oswald, he",,,1.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
403,700551604,7425,7513,88.0,0,0,Kennedy,CIA,,3.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
404,700551604,7547,7631,84.0,0,0,,,,1.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
405,700551604,7694,7798,104.0,0,0,,,,3.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
406,700551604,8615,8673,58.0,0,0,,CIA,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
407,700551604,8924,8979,55.0,0,0,,,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
408,700551604,9219,9326,107.0,0,0,JFK,CIA,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
409,700551604,3698,3735,37.0,0,0,,,U.S.,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
410,700551604,5343,5410,67.0,0,0,,CIA,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
411,700662577,245,271,26.0,0,0,,,,3.0,"['iran', 'said', 'iranian', 'report', 'trump']"
412,700662577,641,780,139.0,0,0,,,,3.0,"['iran', 'said', 'iranian', 'report', 'trump']"
413,700662577,1385,1423,38.0,0,0,,,,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
414,700662577,1570,1765,195.0,0,0,,,,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
415,700662577,2777,2813,36.0,0,0,,,,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
416,700662577,60,86,26.0,0,0,,,,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
417,700662577,108,120,12.0,0,0,,,,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
418,700662577,1217,1228,11.0,0,0,,,,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
419,700662577,1907,1984,77.0,0,0,,,,2.0,"['iran', 'said', 'iranian', 'report', 'trump']"
420,700662577,3515,3530,15.0,0,0,,,,1.0,"['iran', 'said', 'iranian', 'report', 'trump']"
421,701225819,177,187,10.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
422,701225819,2689,2694,5.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
423,701225819,2787,2792,5.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
424,701225819,2982,2991,9.0,0,0,,,,1.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
425,701225819,77,99,22.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
426,701225819,996,1019,23.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
427,701225819,2174,2182,8.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
428,701225819,2616,2621,5.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
429,701225819,2747,2752,5.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
430,701225819,3787,3804,17.0,0,0,,,Israel,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
431,701225819,3837,3860,23.0,0,0,,,,3.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
432,701225819,4606,4636,30.0,0,0,,,,1.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
433,701225819,4720,4740,20.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
434,701225819,111,143,32.0,0,0,Ku Klux Klan,,,1.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
435,701225819,305,313,8.0,0,0,,,,3.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
436,701225819,1201,1299,98.0,0,0,his,,,1.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
437,701225819,1493,1605,112.0,0,0,David Duke,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
438,701225819,1572,1583,11.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
439,701225819,1767,1771,4.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
440,701225819,3309,3315,6.0,0,0,,,,1.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
441,701225819,4268,4313,45.0,0,0,,,,3.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
442,701225819,5914,5927,13.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
443,701225819,6102,6112,10.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
444,701225819,1872,1889,17.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
445,701225819,1967,1987,20.0,0,1,,,,3.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
446,701225819,2798,2811,13.0,0,0,,,,2.0,"['church', 'bishop', 'say', 'cathol', 'priest']"
447,701299732,588,628,40.0,0,0,,,Madagascar,1.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
448,701299732,1569,1600,31.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
449,701299732,2236,2327,91.0,0,0,,,,1.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
450,701299732,101,114,13.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
451,701299732,0,13,13.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
452,701299732,60,80,20.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
453,701299732,244,299,55.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
454,701299732,638,655,17.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
455,701299732,1718,1735,17.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
456,701299732,39,52,13.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
457,701447437,50,93,43.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
458,701447437,189,211,22.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
459,701447437,343,431,88.0,0,0,,,,1.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
460,701447437,1092,1169,77.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
461,701447437,570,727,157.0,0,0,,,,1.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
462,701447437,1423,1442,19.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
463,701447437,1556,1643,87.0,0,0,,,,1.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
464,701447437,1649,1722,73.0,0,0,,,,1.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
465,701447437,939,1017,78.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
466,701447437,1542,1555,13.0,0,0,,,,2.0,"['outbreak', 'plagu', 'will', 'ebola', 'said']"
467,701553469,4177,4280,103.0,0,0,,,,2.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
468,701553469,31,42,11.0,0,0,,,,2.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
469,701553469,77,143,66.0,0,0,,,,2.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
470,701553469,351,362,11.0,0,0,,,,2.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
471,701553469,1716,1745,29.0,0,0,anti-Israel crowd,,,2.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
472,701553469,1864,1888,24.0,0,0,,,,1.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
473,701553469,3139,3159,20.0,0,0,,,,1.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
474,701553469,3455,3476,21.0,0,0,,,,2.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
475,701553469,3695,3715,20.0,0,0,,,,2.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
476,701553469,3898,3917,19.0,0,0,,,,1.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
477,701553469,1983,2143,160.0,0,0,,,,1.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
478,701553469,288,302,14.0,0,0,,,,2.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
479,701553469,2486,2651,165.0,0,0,,,,1.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
480,701553469,2666,2781,115.0,0,0,,BDS,,1.0,"['trump', 'fbi', 'assang', 'guardian', 'jewish']"
481,701837665,803,833,30.0,0,0,"Donald, Trump",,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
482,701837665,1806,1828,22.0,0,0,Trump,,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
483,701837665,2792,2941,149.0,0,0,"he, Art of the Deal Trump",CIA,,1.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
484,701837665,1364,1449,85.0,0,0,,,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
485,701837665,5040,5085,45.0,0,0,,,,1.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
486,701837665,7193,7359,166.0,0,0,,,,1.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
487,701837665,8276,8312,36.0,0,0,,,,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
488,701837665,9299,9330,31.0,0,0,,,America,2.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
489,701837665,10112,10206,94.0,0,0,,,,1.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
490,701837665,10208,10227,19.0,0,0,,,,1.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
491,701837665,761,802,41.0,0,0,,,,1.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
492,701837665,1829,2010,181.0,0,0,he,,,1.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
493,701837665,2534,2575,41.0,0,0,,,,3.0,"['trump', 'said', 'presid', 'cia', 'farrakhan']"
